sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
un grand chien blanc et gris traverse un tunnel jaune dans un parcours d'obstacles.,un chien blanc et noir sort d'un tube jaune et orange.,0.71999997,0.7169174,0.21288235,0.5709456315171682
un nageur fait le dos dans la piscine.,une personne qui fait le dos dans une piscine,0.96000004,0.88781506,0.3258961,0.488928086954524
un homme se tient a cheval sur un velo sur un sentier rocheux au bord d'un lac.,"une femme porte un bandeau blanc, un debardeur violet et des gants noirs.",0.0,0.02900194,0.14416045,0.1098391107292817
un chien brun court dans l'herbe verte.,un chien brun court dans une riviere.,0.48000002,0.6333497,0.20626163,0.4533647380897808
un petit chien blanc et un grand chien brun jouent dans l'herbe.,un petit chien brun clair passe devant un grand chien brun qui se tient dans l'herbe.,0.68,0.84727377,0.28266022,0.5862699558848121
une femme tient un chien tandis qu'un autre chien se tient a proximite dans un champ.,une dame tenant un chien pendant qu'un autre chien joue dans la cour.,0.68,0.8753724,0.29864928,0.6257878036492134
un chien noir qui marche dans l'eau.,deux chiens noirs marchant dans la neige.,0.48000002,0.5277897,0.17484944,0.4182513566609018
un chien noir court dans la neige.,un chien noir nage avec une balle dans la gueule.,0.35999998,0.56008387,0.18563807,0.4352943942135748
une femme habillee en vert joue avec son chien bronze.,un chien bronze leche la main d'une fille en se couchant.,0.32,0.69243383,0.2190004,0.4779354605006916
deux hommes sans domicile fixe se tiennent dehors avec une pancarte en carton.,deux jeunes hommes sans domicile fixe tenant une pancarte en carton.,0.91999996,0.9555066,0.40923002,0.717925127598519
un chien brun patauge dans l'eau.,un chien eclabousse dans l'eau trouble.,0.71999997,0.9261677,0.40967536,0.4592613844913503
un homme en chemise orange portant un casque blanc fait du velo.,l'homme portant un casque bleu est a bord d'une polaris.,0.56,0.4436053,0.1959503,0.2796343520378097
un petit garcon se tient devant une fete de mariage en riant.,une personne debout sur une scene devant une foule assise,0.35999998,0.34198147,0.19675252,0.2152188849548349
une personne sur une motoneige.,une personne sur une motoneige en plein saut.,0.71999997,0.784361,0.3059566,0.3545779191116482
l'homme est debout sur le rivage et frappe une balle avec une pagaie.,deux adolescentes sont debout sur la plage et ecoutent des ipods.,0.16,0.025338404,0.14831373,0.1065342533169203
la photo du haut montre deux hommes faisant une pause.,une personne avec un bonnet de bain et des lunettes de protection qui respire.,0.08,0.23859099,0.16801019,0.1983854038941256
deux chiens bruns courant ensemble sur le sable,deux chiens bruns courent sur le sable.,0.91999996,0.93005174,0.3640587,0.6630362597244951
un chien noir court apres un frisbee rouge.,un caniche noir court dans la neige.,0.28,0.35157394,0.16920106,0.2777183840708749
deux filles avec des queues de cheval font un tour dans un parc d'attractions.,une jeune fille fait un tour dans un parc d'attractions.,0.6,0.5447314,0.19683813,0.3700617516459715
un chien qui creuse dans le sable.,un chien brun creuse dans le sable.,0.84,0.9524793,0.45572522,0.4714170768572376
deux hommes sont assis sur le trottoir devant les magasins.,une femme en maillot de bain promene un chien sur la plage.,0.0,-0.15339813,0.122719854,0.0
un chien a pois noirs et blancs saute au-dessus d'un ruisseau.,un chien a pois noirs et blancs saute par-dessus le petit ruisseau d'eau.,0.91999996,0.8588425,0.31795478,0.4830314939805769
une personne sur un velo bmx.,un homme sur un velo en plein air,0.6,0.8023282,0.30155936,0.3775762665952874
deux chiens qui courent dans les herbes hautes.,deux chiens courent dans une zone herbeuse.,0.91999996,0.93592477,0.40435043,0.4838256154461393
petit chien blanc en laisse sautant apres une balle rouge.,un chien noir et blanc rapporte un baton dans la neige.,0.2,0.52703375,0.19051701,0.3728380646164351
un groupe de personnes se tenant a l'exterieur d'un batiment.,un grand groupe de personnes a forme une ligne a l'exterieur.,0.64,0.74260294,0.2782225,0.3319432534536951
un groupe de quatre enfants dansant dans une cour.,un groupe d'enfants fait des etirements sur des tapis colores.,0.32,0.6200038,0.21334152,0.4032260132682158
un groupe d'adolescents saute en l'air sur la plage.,un groupe de jeunes gens saute en l'air alors qu'ils sont sur la plage.,0.96000004,0.97947896,0.5010431,0.750740693843161
un garcon agite un cierge magique.,un jeune garcon fait tournoyer une bougie d'allumage dans l'air.,0.88,0.7134796,0.26660484,0.3505202514731331
plusieurs personnes sont assises autour d'un feu la nuit.,un groupe de personnes est debout et assis sur le sol la nuit.,0.52,0.7667322,0.23975077,0.5553420943948547
deux races differentes de chiens bruns et blancs jouent sur la plage.,deux chiens jouent dans le sable a la plage.,0.8,0.59442085,0.19453137,0.2932143847462001
un homme et deux femmes en costume de vampire,un homme et deux femmes en costume.,0.68,0.75899863,0.23575145,0.5270251873840286
"deux garcons, dont l'un porte un chapeau, dans une cour de recreation.",un garcon en chapeau de bronzage rit en s'asseyant pres d'un equipement de terrain de jeu.,0.48000002,0.646774,0.27538517,0.2619017241628025
deux chiens qui jouent dans la neige.,deux chiens jouent dans la neige.,1.0,0.9944086,0.5938685,0.8662756833259335
une femme tient un bebe dans ses bras tandis qu'un homme le regarde comme un autre homme qui tient un enfant le regarde.,"une femme est debout, les bras tendus, dans un magasin, tandis qu'une autre femme tient un appareil photo.",0.08,0.34738278,0.1621619,0.2941274227423223
un chien blanc pelucheux court dans la neige blanche et pure.,un chien blanc et pelucheux qui court dans la neige.,0.91999996,0.97275716,0.5348625,0.4727791873765488
une femme tenant un journal.,un homme fait du roller sur une barre de metal.,0.0,0.029226296,0.1705795,0.104849874057737
un groupe d'hommes jouant des cuivres.,un groupe de gars joue des instruments a l'exterieur.,0.68,0.64240676,0.25958142,0.2922749535046116
deux filles sur le rivage observent les gens qui pechent dans un bateau.,"deux hommes, l'un en rouge et l'autre en blanc, jouent au basket-ball.",0.0,-0.049483,0.1284165,0.0648345066039212
un snowboarder saute en l'air.,un snowboarder vole dans les airs.,0.8,0.96843886,0.45610777,0.6992340616052543
un chien blanc aux oreilles rouges court dans la neige.,un chien noir mouille avec un collier rouge est dans la riviere,0.120000005,0.39945439,0.16420512,0.3361805447587235
une petite fille et un petit garcon se tiennent la main sur un toboggan brillant.,une petite fille en robe a motif cachemire court sur un terrain de jeu sablonneux.,0.08,0.58521354,0.22470611,0.3289093124880122
les enfants jouent au foot sur un terrain.,trois garcons jouent au football sur un terrain,0.84,0.5635834,0.20151147,0.3767905866940644
un homme saute d'un toit sur un autre.,un jeune homme saute d'un balcon a l'autre.,0.56,0.7094742,0.21735938,0.5364769077801838
"un enfant en tire un autre, assis dans un chariot rouge, le long du sable.",un jeune garcon tire un autre garcon portant un chapeau ridicule dans un wagon de prospectus radio.,0.68,0.41348696,0.19477747,0.2637515353762987
la chouette a les ailes levees et est tres repandue pendant la journee.,l'oiseau a les ailes deployees lorsqu'il vole.,0.48000002,0.7045586,0.22042559,0.3767081211588878
un homme avec une casquette bleue est assis sur un tabouret sous un arbre.,un chien debout sur une plage avec un ballon a proximite.,0.0,0.0025364086,0.13260902,0.0966396112526052
une femme chante dans un micro par un gars qui joue de la guitare.,une femme chante dans un micro avec un guitariste en arriere-plan.,0.88,0.93282336,0.39866537,0.5369149608562525
trois moutons paissent dans le champ herbeux avec un chien qui marche derriere eux.,un petit groupe de chevres dans l'herbe avec un chien noir et blanc dans le fond.,0.56,0.75515854,0.24883346,0.4867110543353576
un cycliste fait sauter son velo entre deux rochers.,un homme saute en l'air avec son velo entre deux rochers.,0.88,0.6951145,0.22649035,0.4675235388747395
une jeune fille portant un chapeau rose avec un batiment jaune a l'arriere-plan.,une jeune fille dans une robe rose avec quelque chose dans la main.,0.35999998,0.73034155,0.23617491,0.477261791609833
une jeune fille en robe rose fait du velo le long d'une cloture blanche.,une jeune fille en robe rouge fait du velo devant une cloture blanche.,0.8,0.9050851,0.3455804,0.5501830163205358
un animal a fourrure brune se tient derriere certaines plantes.,un chien fait dans son pantalon alors qu'il est debout dans les bois.,0.28,0.6200423,0.21924439,0.3836156716039133
un enfant en chemise rouge utilise une planche de wakeboard noire pour eclabousser une vague de plage.,un homme dans une barque traverse l'eau bleue a la rame.,0.2,0.40396857,0.1764809,0.2962259528950024
le chien bronze et blanc court dans le champ.,les chiens bruns et blancs courent a travers le champ.,0.68,0.7030316,0.2524935,0.3849756984459507
"deux adolescentes, dont une qui sourit.",une petite fille sur une balancoire pour enfants.,0.16,0.314337,0.19303083,0.2033489969765308
deux oiseaux en interaction dans l'herbe,deux chiens jouent ensemble a l'exterieur.,0.04,0.45143658,0.17154852,0.3379166219210329
deux randonneurs se tiennent au sommet d'une montagne enneigee.,deux alpinistes se tiennent au sommet d'une montagne et regardent autour d'eux.,0.68,0.92403454,0.35679334,0.6434862378458838
deux enfants dans un champ de fleurs rouges.,deux enfants jouent dans un champ de fleurs rouges.,0.96000004,0.96726465,0.43340135,0.7974288490995575
un jeune homme saute des rochers dans un lac.,un jeune homme en maillot de bain rouge a saute d'un gros rocher dans l'eau.,0.8,0.8638048,0.3001318,0.5706748603268381
un petit chien noir est dans l'herbe.,un chien noir court dans l'herbe.,0.71999997,0.9484804,0.3979742,0.6613883381391479
une dame vetue d'un kimono regarde la camera.,deux filles vetues de noir sont assises dans une piece et font des poses suggestives devant la camera.,0.2,0.22804871,0.14876157,0.2304426051094972
un groupe de personnes est en train de faire decoller une montgolfiere.,un grand groupe de personnes qui montent des chevaux bruns et blancs.,0.0,0.3048682,0.17156607,0.217797702719092
les enfants jouent a se battre avec des epees.,un enfant et un parent caressent un cheval.,0.0,0.37763783,0.19160673,0.2367368865907887
un homme est le vent qui navigue dans l'ocean.,un chien court a travers l'ocean.,0.28,0.43583474,0.16054416,0.3880665665433023
trois chiens qui font la course sur un chemin de terre,des voitures qui font la course sur une piste en terre,0.28,0.40881455,0.19412753,0.2469973943348554
deux personnes se tenant la main et marchant dans un champ.,deux hommes passent devant une peinture murale d'une voiture.,0.24000001,0.29798597,0.1523042,0.2739273469819537
un chien brun poursuit un frisbee,un chien marron qui s'accroupit sur l'herbe.,0.32,0.8242502,0.2951109,0.4692366955870387
"femme en salopette rouge, debout sur le trottoir.",une femme en salopette rouge se tient sur le trottoir.,1.0,0.9863905,0.5951375,0.5141317396942123
un chien court dans un jardin plein de feuilles.,trois chiens courent dans un champ.,0.56,0.44422427,0.17111926,0.3534006414520345
deux chiots qui jouent dans l'herbe,deux chiots jouent dans l'herbe,1.0,0.9932728,0.6709192,0.5569335429833236
deux chiens noirs et blancs jouent ensemble dehors.,deux enfants et un chien noir jouent dans la neige.,0.2,0.38596332,0.15516646,0.3521194470668502
trois chiens courant dans l'eau.,un chien noir qui court dans l'eau.,0.2,0.61841786,0.22115913,0.3745063688397284
une femme assise seule contre un mur de briques,une femme marche avec un sac rouge.,0.24000001,0.33106974,0.15830235,0.2910800981572278
un chien brun portant un baton dans sa gueule.,un chien qui nage avec un baton dans la gueule.,0.52,0.74809027,0.2604104,0.4217946498647479
une jeune femme se penche sur son assiette lors d'un repas.,"une jeune femme, seins nus sauf pour la peinture ou la boue.",0.16,0.27261525,0.169712,0.2203184179439875
une personne grimpe une colline enneigee tandis que son chien la suit.,une personne grimpe une colline enneigee tandis qu'un chien noir la suit.,0.76,0.93131137,0.36730993,0.6571837445390291
un chien brun est assis sur la plage.,un chien qui court sur la plage,0.4,0.83552283,0.2708825,0.5307491995206474
plongeur submerge dans l'eau.,le plongeur est sous l'eau.,1.0,0.92390686,0.42597604,0.3909408123456275
l'homme est a velo et descend une colline de terre.,un cycliste malin descend une rampe.,0.35999998,0.4122934,0.19427323,0.2635040853431469
un grand chien gris joue dans la neige profonde.,quatre chiens jouent dans la neige.,0.52,0.6091395,0.1778605,0.5535733195276357
un homme a velo sur la plage au bord de l'ocean.,un homme promenant sa vache sur le bord de la route.,0.16,0.24774858,0.16037008,0.2212388690227179
un chien dans une voiture.,un chien mord une serpilliere.,0.2,0.4641006,0.18656453,0.3232426987146917
un chien aux oreilles tombantes qui se dirige vers la camera dans les bois.,un enfant devant son propre reflet se tourne vers la camera et sourit.,0.24000001,0.18189344,0.16714174,0.1723590525893429
un chien brun eclabousse l'eau partout en la secouant.,un chien blanc se tient pres d'une riviere en se secouant.,0.48000002,0.6870005,0.22537096,0.4582137756713047
un chien noir et blanc court sur la plage.,le chien noir et marron court dans la neige.,0.35999998,0.56462723,0.1910486,0.4147077696051325
de nombreux habitants du moyen-orient sont assis a l'arriere d'un camion bleu.,un groupe de personnes se trouve a l'arriere d'un camion.,0.68,0.75214183,0.23186873,0.5598503706007028
personne avec deux batons de ski descendant une colline enneigee.,une personne qui descend une colline enneigee a ski.,0.84,0.87602746,0.33875716,0.4699246296530784
