sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
il n'y avait pas d'armes.,"bien sur, il n'y avait pas d'armes.",0.91999996,0.9305293,0.61961496,0.4499790739059653
c'est tellement stupide qu'il faut que ce soit vrai.,il est amusant de penser que cela pourrait meme etre vrai.,0.6,0.5825303,0.43033192,0.2545829061142644
la responsabilite personnelle est-elle importante ?,"encore une fois, la responsabilite personnelle.",0.88,0.57905924,0.41167438,0.28426964270991983
remarquez-vous les absurdites que vous dites ?,"et pour etre juste, remarquez-vous les absurdites que vous dites ?",0.9142858,0.9110354,0.61117345,0.40364481317399187
je suppose que je l'ai sorti du derriere du recensement avec un chapeau haut de forme.,le recensement a-t-il un arriere-train en chapeau haut de forme ?,0.52,0.5518655,0.4111354,0.25188038766023646
en quoi cela est-il defavorable a bush ?,ou est le penchant contre bush ?,0.88,0.6959938,0.49159423,0.24511546243268476
"si ce n'etait pas des conneries, ce ne serait pas de l'homeopathie.","c'est une logique simple. si ce n'etait pas des conneries, ce ne serait pas de l'homeopathie.",0.96000004,0.13004838,0.37315407,0.06928835492965289
"je ne l'ai jamais accuse de sur-milligramer, rien.",je ne l'ai jamais accuse de falsifier une balle de base-ball.,0.08,0.45259935,0.39805576,0.18767586474538178
le sauvetage a ete plus important que les nouvelles de tarp bloomberg.,le renflouement etait plus important que le tarp ce titre est trompeur.,0.76,0.37252933,0.4385758,0.11818816906314106
mes parents m'ont dit que c'est mauvais pour vous.,les officiers m'ont dit que c'etait mauvais pour vous.,0.4,0.6314098,0.4272635,0.2987376672754208
sa position est que c'est a l'individu d'assumer le risque.,sa position est telle qu'elle est actuellement.,0.2,0.448893,0.44488436,0.1448595934976171
i. exigences atlantiques .,exigences du pacifique .,0.16,0.16047801,0.33500215,0.09885001871325477
pour en savoir plus : vous n'avez jamais rencontre quelqu'un qui soit pro-avortement ?,vous n'avez jamais rencontre quelqu'un qui soit pro-avortement ?,0.96000004,0.966955,0.6754808,0.5949838693171011
je n'ai aucun probleme avec ceux qui ont de l'argent !,"j'ai beaucoup de problemes avec ces hommes, beaucoup trop pour les declarer ici !",0.04,0.37984717,0.3875184,0.17044589865717047
"nixon, ford et carter ont ferme les champs petroliferes ?",non a ferme les champs petroliferes.,0.4,0.581287,0.46088246,0.2011430453268033
"je ne veux pas d'un president qui ""s'en soucie"".",je ne veux pas d'un president qui soit charismatique.,0.2,0.86640775,0.5160896,0.5419261073596168
il n'est pas necessaire d'etre en etat de mort cerebrale.,je n'ai pas de modele propose.,0.0,0.165088,0.3575969,0.08939266409687498
aucune preuve de missile.,pas de temoins de missiles.,0.64,0.72049654,0.47738603,0.2694364506398423
mes professeurs m'ont dit que c'est mauvais pour vous.,les officiers m'ont dit que c'etait mauvais pour vous.,0.44,0.6705398,0.4359117,0.32182103443054744
"mon dieu, c'est moi qui ai le ticker de la grossesse.",j'ai le ticker de la grossesse.,0.84,0.7850945,0.5517457,0.2514889406467376
il n'est donc pas omnipotent.,alors il est malveillant.,0.28,0.56377786,0.53136855,0.11370067053169383
"chapeau en papier d'aluminium pour la face du chien, quelle taille portez-vous ?","chapeau en papier d'aluminium pour le sergent, quelle taille portez-vous ?",0.6,0.83092827,0.47872138,0.5491705355671308
comme cet enfant qui a ete tue par balle lors d'un crime lie a la marijuana.,ou le garcon d'un an abattu a l'aide d'armes automatiques par des trafiquants de marijuana.,0.84,0.6496672,0.44667557,0.29104753336683203
"si vous sautez pour faire un coup, vous etes penalise.","si votre baton frappe un gars au visage, vous etes penalise.",0.52,0.67380977,0.4833474,0.22436227710724535
toute l'energie electrique provient de la batterie.,la totalite de l'energie electrique provient en fin de compte de l'alternateur.,0.48000002,0.7303115,0.46004996,0.37192989119487946
savez-vous combien de passagers ont temoigne ou ce qu'ils ont dit ?,combien de passagers ont declare avoir vu un iceberg ?,0.48000002,0.6123228,0.39780003,0.3522099743222395
imaginez un endroit avec un % d'hommes et un % de femmes.,imaginez un endroit ou il y a % de blancs et % de noirs.,0.32,0.64843094,0.40356237,0.39801154112791626
le scenario a suppose que le taux de croissance du co s'accelere de 0 %/an.,"il suppose que le taux de croissance du methane s'accelere de 0,%/an.",0.35,0.82162845,0.48385435,0.5095893677465028
"ils ont en fait montre une tendance au refroidissement depuis, en raison du recent declin.",obtenir une tendance au refroidissement en raison du recent declin.,0.91999996,0.8341411,0.53596824,0.36830466998313627
nous sommes tous des vaisseaux remplis de nombreuses merveilles.,landon memory de cats nous sommes tous des navires remplis de nombreuses merveilles.,0.6,0.61000365,0.45814452,0.2278773248553807
je le repete : ils ne sont pas aussi souverains qu'ils l'etaient auparavant.,ils ne sont pas aussi souverains qu'avant.,0.9,0.81632113,0.579156,0.2438566826715631
"cependant, il ne serait pas deconnecte et totalement indigne de confiance.",loin de tout contact et indigne de confiance ?,0.85,0.627494,0.45203748,0.24908732910706097
ce sont surtout les hollandais.,"en fait, ce ne sont que les hollandais.",0.71999997,0.8463298,0.5766843,0.2881538892305842
"on parle encore des anges et des epingles communes, n'est-ce pas ?","@lustig andrei, on parle encore des anges et des epingles communes, non ?",0.96000004,0.80163205,0.5209835,0.3213122012524016
revendications sur le personnage de travon et quand ai-je fait cela ?,blogs inclines et quand ai-je fait cela ?,0.52,0.56764627,0.42133787,0.23912162070656207
% combien d'argent le pp recoit-il pour les services d'avortement ?,combien depense-t-on pour les services d'avortement ?,0.52,0.8175063,0.4928151,0.45869816172111255
pourquoi cette transaction a-t-elle eu lieu.,la transaction a-t-elle eu lieu ?,0.48000002,0.5719518,0.4467174,0.19568115664529953
il n'y a plus de post-fecondation des ovules.,il n'y a plus de spermatozoides.,0.48000002,0.80442655,0.49655437,0.4129947835283742
lacey - bienvenue !,"en tout cas, bon retour.",0.8,0.33897567,0.4189387,0.1088919507640108
"plus de verification des faits : je ne sais pas pourquoi quelqu'un fait tout un plat du $, bet.","je ne sais pas pourquoi quelqu'un fait tout un plat du $, bet.",0.88,0.83038104,0.5552384,0.31821492360796255
"si vous n'avez pas fait de reclamations, dites-le simplement.",je n'ai fait aucune reclamation.,0.48000002,0.48025686,0.4370724,0.16738383468306176
aucun thatcherite ne pourra jamais se dire libertaire.,c'est pourquoi je suis offense lorsque les thatcherites se disent libertaires.,0.48000002,0.56002545,0.44726172,0.20872034731399938
le probleme n'est pas de savoir qui a de l'argent.,le probleme est de savoir qui n'a pas d'argent.,0.49333334,0.9432004,0.70935625,0.2852126107605851
mais croyez-vous vraiment qu'il y avait un iceberg dans ces eaux ?,je ne crois pas qu'il y ait eu le moindre iceberg a proximite du titanic.,0.56,0.70434904,0.4448505,0.36228688034631246
pas d'astros ou d'orioles ; le mauvais jour pour le jeu des orioles est gele pour moi.,le jour du jeu des loriots est gele pour moi.,0.6,0.64981973,0.46792743,0.2502175876877319
"si c'est le cas, beaucoup de flics devraient prendre des medicaments de prescription.","si c'est le cas, beaucoup d'inventeurs, d'ecrivains devraient prendre des medicaments sur ordonnance..",0.48000002,0.8707683,0.58458614,0.34194117994363127
dites-nous quelles etaient les accusations.,"oui, quelles sont ses charges.",0.8,0.31578094,0.46368328,0.08742168458472661
ce sont des psychopathes partiels.,ted bundy etait-il un psychopathe partiel ?,0.35999998,0.7091709,0.48386088,0.2787996043299609
ceux qui ignorent l'histoire sont condamnes a la repeter.,ooo frappe deux ceux qui ignorent l'histoire sont condamnes a la repeter.,0.84,0.8254719,0.5654158,0.2862451165410692
ce n'est pas un deploiement de guerre.,ce n'est pas un deploiement officiel.,0.48000002,0.52853024,0.43530592,0.20344043224693167
nutrax le pluriel de l'anecdote n'est pas une donnee les messieurs ont-ils besoin de chaperons ?,nutrax le pluriel de l'anecdote n'est pas une donnee,0.71999997,0.6011624,0.48087344,0.19103568688671135
"tres bien, je viens d'arriver.","pas bien bien, je viens d'arriver.",0.8,0.91132665,0.7147242,0.17169903464315875
h et moi avons tous les deux lu les livres et nous avons pense que le film se deroulait si rapidement.,"je n'ai pas lu les livres, mais j'ai vu le film aujourd'hui.",0.6,0.64254826,0.38477847,0.4145164237506313
mais ce n'est pas la scene moloch.,c'est la scene moloch.,0.48000002,0.7050127,0.5059931,0.23886283509465422
"@lustig andrei, donc lyndon johnson et john kennedy etaient compatibles ?","@edgarblythe, donc lyndon johnson et john kennedy etaient compatibles ?",0.88,0.970865,0.68790615,0.5825541409908945
vous devez vous decider.,vous devez peaufiner vos competences en matiere de logique.,0.120000005,0.46848398,0.45923457,0.14071852252242711
celui qui est rentre chez lui a pied et s'est endormi.,celui qui en a trois rentre chez lui et bat sa femme.,0.28,0.6117804,0.51524425,0.15497458955618104
- admin drpizza et moi avions oublie que vous etiez un petit pisseux pleurnichard.,et j'avais oublie que tu etais un petit pisseux pleurnichard.,0.76,0.69929177,0.51302713,0.2166433141851374
"l'argument etait ""albert einstein n'est pas alle a l'universite"".","omg, ""einstein n'est pas alle a l'universite.""",0.84,0.8156278,0.5407059,0.3152529440322618
"gains en capital, taux superieur : pour cent.","impot sur le revenu, taux maximum : pour cent.",0.48000002,0.85586065,0.51828754,0.4488470938649255
la betise est inexcusable.,il est inacceptable d'etre ivre.,0.2,0.5538331,0.4929906,0.1507612608267736
il n'a pas ete drole depuis des annees.,il n'a plus ete drole depuis l'emission de larry bud melman.,0.68,0.73798823,0.5926137,0.13849058236426826
"si l'univers a une explication de son existence, cette explication est dieu.",l'univers a donc une explication de son existence.,0.48000002,0.85883665,0.5221586,0.4931950072375968
qu'est-ce que nous obtenons en echange de la lutte que nous menons pour eux ?,------ ----------- qu'est-ce que nous obtenons en echange de la lutte que nous menons pour eux ?,1.0,0.86418295,0.56806475,0.36729412916533344
cela n'empecherait pas de plaisanter sur les mariages.,et je ne me bats pas pour le mariage.,0.24000001,0.66878307,0.5073093,0.2018193177641189
"s'ils etaient juifs, je les appellerais juifs.","s'ils etaient catholiques, je les appellerais catholiques.",0.44,0.58093166,0.46034524,0.20449180871956066
c'etait une grande dame.,c'etait une dame sympathique.,0.8,0.69001913,0.57737994,0.14003331592370344
il n'est pas riche parce qu'il a du succes.,pourquoi detester les gens parce qu'ils ont du succes ?,0.16,0.38457254,0.3687391,0.19848097029612508
pas aussi irrite que vous.,vous semblez aussi irrite qu'henry.,0.35,0.56141925,0.484599,0.1566270389758348
c'est une question de bon sens et de raisonnement deductif.,cela a perturbe votre bon sens et votre raisonnement deductif.,0.5,0.7095282,0.51481396,0.2293934520463299
vous l'avez deja fait - nous avons un musulman au pouvoir en ce moment meme.,-nous avons un chretien en fonction en ce moment.,0.16,0.2320796,0.3941984,0.08450571594027739
j'ai dit qu'elle n'a jamais eu a faire partie d'une force de travail.,ann romney n'a jamais eu a sortir et a faire partie de la population active.,0.68,0.24230826,0.383326,0.10676043962480575
"a ma connaissance, dreamtech n'a jamais ete ejacule.",il n'a jamais ete ejacule a ma connaissance.,0.6,0.60443085,0.44968975,0.24015373425556977
je n'ai pas dit que nous etions devenus mous depuis / rand.,j'ai dit que vous vous etiez ramolli.,0.24000001,0.4383906,0.4867397,0.10962362044971583
nous pensons tous que nous obtenons ce que nous attendons.,"la plupart du temps, % du temps, nous obtenons ce que nous attendons.",0.76,0.5206323,0.39182624,0.27022161089314845
"abject ben, arretez de chercher des excuses a cet homme.","ben, arretez de chercher des excuses a cet homme.",0.88,0.9644794,0.7555468,0.29077935599012694
a moins que ce ne soit different dans les differents pays ?,"donc, la forme courte, oui, elle est probablement differente dans les differents pays.",0.71999997,0.62408733,0.4290591,0.29953346135986625
la nouvelle etude n'etaye pas votre demande.,les preuves materielles n'appuient pas votre demande.,0.44,0.49589664,0.43929368,0.17379430250440778
il a dit a tous les niveaux.,mais il a dit tous les niveaux.,0.91999996,0.8963686,0.63974774,0.28136307672558664
"la morale n'existe pas, donc techniquement, rien ne peut etre moralement mauvais.","je demande encore une fois si dieu n'existe pas, est-ce que quelque chose peut etre moralement mauvais ?",0.44,0.68636453,0.42108145,0.40809820935762536
je pensais que c'etait surtout les hollandais.,ce sont surtout les hollandais.,0.8,0.7520984,0.54662955,0.22065257359360202
toyland par johnny mathis nous sommes tous des vaisseaux remplis de nombreuses merveilles.,l'il du tigre nous sommes tous des vaisseaux remplis de nombreuses merveilles.,0.64,0.4745982,0.40777823,0.20068372047724067
laissons cela se jouer au tribunal.,rien n'empeche cette chose de jouer au tribunal.,0.76,0.77588886,0.5954665,0.17710993323272378
faire partie d'un gang n'est pas un crime.,commettre un crime dans un gang est un crime.,0.35999998,0.8518596,0.5338345,0.39556279643915265
je proposerais un marche a l'iran.,"chuck, je proposerais un marche a l'iran.",0.84,0.9253406,0.6082719,0.4768909035495499
"oui, ils sont tous deux differents.",les opinions sont differentes.,0.24000001,0.43725738,0.37715608,0.22355482503169422
il ne s'agit pas d'imposer une morale.,c'est imposer une loi.,0.22,0.4434398,0.4214321,0.16700739052353716
annie a-t-elle deja utilise sa sexualite de cette maniere ?,un mot : zombies annie a-t-elle deja utilise sa sexualite comme ca ?,0.76,0.6667651,0.4467555,0.29759736321082514
communication pure : vous avez deux vaches.,libertarien/anarcho-capitalisme : vous avez deux vaches.,0.48000002,0.48170376,0.39299685,0.22905356168134686
vous devriez mettre les scientifiques sur un piedestal.,pourquoi les gens comme vous mettent les scientifiques sur un piedestal ?,0.68,0.6328237,0.45543054,0.23776053390199925
que cherchent-ils a cacher ?,j'ai alors demande : que cherchent-ils a cacher ?,0.71999997,0.8533351,0.5681521,0.32609993118843505
cela vous rendrait partiellement responsable de leur mort.,"cela ferait de vous une sorte d'accessoire, je pense.",0.6,0.33704168,0.41988522,0.11837011543928012
"""voulez-vous payer pour d'autres soins de sante ?""","""voulez-vous mettre votre ceinture de securite ?""",0.0,0.4057563,0.34824315,0.24970943001935106
