sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
elle a dit qu'il avait persiste et qu'elle lui avait finalement permis de reparer son velo alors qu'elle etait assise sur le siege avant de sa voiture.,"elle a dit qu'elle l'a finalement autorise a reparer son velo alors qu'elle etait assise dans sa voiture, et ils ont discute.",0.775,0.8695309,0.15305607,0.4704491596561379
daniels a declare qu'il ne sait pas ce que bush aura a dire a son sujet lors de la collecte de fonds presidentielle de 2 000 dollars par personne ce soir.,daniels a declare qu'il ne sait pas ce que bush dira lors de la reception de 2 000 dollars par personne ce soir pour collecter des fonds pour sa candidature a la reelection presidentielle.,0.88,0.898277,0.17313695,0.4425145754105944
"un panel de trois juges de la 11e cour d'appel de circuit des etats-unis a decide vendredi dernier que la petite taille, l'utilisation limitee et la finalite seculaire rendent l'image legitime.",un panel de trois juges de la 8e cour d'appel de circuit des etats-unis a st. louis a annule une decision rendue l'annee derniere qui soutenait l'ordonnance.,0.56,0.8227706,0.14330325,0.3600034458383954
seules 29 familles de grenouilles sont connues et la plupart ont ete identifiees et decrites au milieu des annees 1800 et la derniere en 1926.,"on ne connait que 29 familles de grenouilles, dont la plupart ont ete nommees au milieu des annees 1800.",0.76,0.78402925,0.13781114,0.28910375929517507
"les responsables de brandeis ont declare que c'etait une periode ""extremement dechirante"" pour le campus.","""c'est un moment extremement dechirant pour toute la communaute de l'universite brandeis.",0.88,0.6921485,0.112767376,0.290908269908045
"selon corel, la valeur totale s'elevera a environ 124 millions de dollars, y compris les titres convertibles.","en incluant les titres convertibles, la valeur totale de l'operation est estimee a 124 millions de dollars, selon corel.",1.0,0.87334657,0.17380655,0.3362010481872565
"il a debute au super bowl de 1983, que miami a perdu 27-17 contre washington.","il a joue quatre saisons a miami, dont la defaite 27-17 des dolphins contre washington au super bowl.",0.6,0.8571388,0.16744424,0.31243734247781807
nterprise linux services devrait etre disponible avant la fin de cette annee.,des versions beta de nterprise linux services devraient etre disponibles sur certains serveurs hp proliant en juillet.,0.5334,0.85155237,0.14882818,0.41363082404813484
"en excluant les elements exceptionnels, la societe a realise un benefice de 6 cents par action.","en excluant les elements ponctuels, elle prevoit un benefice de 11 a 15 cents par action.",0.4666,0.89003307,0.17890178,0.3792818359204882
"""mais je m'interroge sur les motivations d'un president de bureau qui prend la tenue d'un guerrier pour les besoins d'un discours.""","byrd, s'exprimant depuis le senat, a declare qu'il s'interrogeait sur ""les motivations d'un president qui prend la tenue d'un guerrier pour faire un discours"".",0.6,0.8728254,0.15821967,0.44660668201157844
"l'indice standard & poor's 500, spx, a baisse de 3 points, soit 0,30 %, a 995.","l'indice composite du nasdaq <.ixic>, place sous l'angle technologique, a ajoute 1,92 points, soit 0,12 %, a 1 647,94.",0.26659998,0.4974131,0.092005335,0.16693282558401407
"au lieu de cela, les billets pour la confiture de jersey ont ete mis en vente hier soir par l'intermediaire de ticketmaster.","les billets, disponibles via ticketmaster, ont ete mis en vente hier.",0.76,0.7839532,0.1379079,0.2992275578930346
"plus tot dans la journee de lundi, grant thornton spa a repete des declarations anterieures selon lesquelles elle etait ""victime d'une action frauduleuse"".","grant thornton affirme qu'il a lui aussi ete ""victime"" d'une fraude.",0.68,0.71898675,0.12624006,0.2422188206279754
"peter lyman et hal varian, de l'ecole de gestion et de systemes d'information de berkeley, affirment que la production d'informations a augmente de 30 % chaque annee entre 1999 et 2002.","cette tache a interpelle deux maitres du megaoctet, peter lyman et hal varian, professeurs a l'ecole de gestion et de systemes d'information de l'universite de californie-berkeley.",0.4,0.81032157,0.15947342,0.22946715817578078
"""mon jugement est que 95 % de ces informations devraient etre declassifiees, non censurees, pour que le peuple americain le sache.""","mon jugement est que 95 % de ces informations pourraient etre declassifiees, devenir non censurees afin que le peuple americain le sache"", a declare m. shelby sur l'emission ""meet the press"" de nbc.",0.68,0.89239025,0.18196836,0.3676943367836829
les chercheurs n'ont trouve que des cavites vides et du tissu cicatriciel la ou les tumeurs avaient ete.,aucune tumeur n'a ete detectee ; on a plutot trouve des cavites vides et du tissu cicatriciel a leur place.,0.8,0.80337036,0.14020233,0.3261979233358214
washington a toutefois declare qu'il fallait faire plus pour eviter que des plaintes soient deposees au depart.,"mais les etats-unis ont insiste sur le fait qu'ils voulaient en faire plus pour empecher le depot de plaintes, de preference en abrogeant toute la loi.",0.56,0.755698,0.122805156,0.34416924584026926
"apres 26 heures d'operation et un an d'attente, les garcons ont ete separes dimanche au children's medical center de dallas.","des jumeaux egyptiens de deux ans, nes avec la tete conjointe, ont ete separes apres 26 heures d'operation au centre medical pour enfants de dallas.",0.64,0.8356723,0.15377808,0.33385064285880356
m. pines a declare qu'il convoquerait les organes competents des partis dans un delai de dix jours pour discuter de la tenue de nouvelles elections ou de la nomination d'un chef temporaire.,mitzna et le secretaire du parti ophir pines ont convenu de reunir les organisations du parti dans les dix jours pour discuter de la tenue de nouvelles primaires ou de la nomination d'un chef temporaire.,0.71999997,0.24921443,0.06789157,0.07145697846472458
"l'euro s'est envole a 1,1914 $us dans les echanges asiatiques, avant de retomber legerement a 1,1895 $us a l'ouverture des echanges en europe.","l'euro s'est envole a 1,1914 $ dans les echanges asiatiques, avant de retomber a 1,1884 $ dans les echanges europeens tardifs, contre 1,1857 $ lundi dernier.",0.71999997,0.9021112,0.18685062,0.39031754112189976
"abbas a declare au sommet qu'il mettrait fin a ""l'intefadeh armee"", a renonce au ""terrorisme contre les israeliens ou qu'ils soient"" et a fait allusion au desarmement des militants.","lors du sommet de mercredi, abbas s'est engage a mettre fin a l'""intefadeh armee"", a renonce au ""terrorisme contre les israeliens ou qu'ils se trouvent"" et a fait allusion au desarmement des militants.",0.84,0.9356284,0.19978447,0.5579748429506232
"le cmdt rod gibbons, porte-parole de l'academie, a declare : ""l'academie est choquee et attristee.","le porte-parole de l'academie navale, le commandant rod gibbons, a declare ""l'annonce d'aujourd'hui a ete une surprise.",0.65,0.83946043,0.15655829,0.3238917187793334
"les actions de lendingtree ont augmente de 6,21 $, soit 42 %, pour atteindre 20,90 $ apres avoir atteint 21,36 $ auparavant.","les actions de lendingtree ont augmente de 43 %, soit 6,31 dollars, pour atteindre 21 dollars, soit plus du double au cours des deux derniers mois.",0.55,0.869636,0.1604747,0.39240937844085005
"la semaine derniere, ses avocats ont demande a warner d'accorder la clemence dans des conditions qui auraient conduit a une nouvelle audience de condamnation.","la semaine derniere, ses avocats ont demande au gouvernement mark r. warner d'accorder sa clemence, mais le gouverneur a refuse d'intervenir.",0.5,0.7334065,0.122658156,0.26815558637030373
"""je pense qu'il aurait du etre publie il y a des annees"", a declare brian rohrbough, dont le fils, daniel, a ete tue a columbine.","brian rohrbough, dont le fils, daniel, a ete tue a columbine, a declare que la cassette souleve des questions troublantes.",0.35,0.8369563,0.16535822,0.2679230443305548
"le directeur de la cia, george tenet, a declare que les deux hommes etaient ""definis par le devouement et le courage"".","""[ils] etaient definis par le devouement et le courage"", a declare le directeur de la cia, george tenet.",0.85,0.8906018,0.18140705,0.3638142550829586
"mais les revenus des licences de logiciels, une mesure que les analystes financiers surveillent de pres, ont diminue de 21 % pour atteindre 107,6 millions de dollars.","les ventes de licences, une mesure cle de la demande, ont chute de 21 % pour atteindre 107,6 millions de dollars.",1.0,0.8700892,0.15790181,0.4362356800776754
"dotson, 21 ans, a ete arrete et inculpe le 21 juillet apres avoir declare aux autorites qu'il avait tire sur dennehy apres que celui-ci ait essaye de le tuer.","dotson a ete arrete le 21 juillet apres avoir dit aux agents du fbi qu'il avait tire sur dennehy lorsque ce dernier a essaye de le faire, selon la declaration sous serment du mandat d'arret.",0.85,0.9150616,0.18702702,0.45978111465411314
les procureurs ont affirme que m. durst avait complote le meurtre pour usurper l'identite de m. black.,les procureurs ont soutenu que durst a assassine black pour essayer d'assumer l'identite de black.,0.95,0.55171096,0.09886156,0.17771282563259588
cette objection a ete invoquee par le conseil d'administration de peoplesoft pour rejeter l'offre d'oracle.,le conseil d'administration de peoplesoft a recommande aux actionnaires de rejeter l'offre.,0.55,0.760205,0.1198835,0.35511325287491535
"plusieurs dirigeants democrates noirs ont tente d'organiser une rencontre avec le president du dnc, terry mcauliffe, pour discuter des licenciements.","les dirigeants democrates noirs essayaient d'organiser une reunion avec le president du comite national democrate, terry mcauliffe, pour discuter du licenciement de dix employes issus des minorites au siege du parti.",0.65,0.88647294,0.16899185,0.43289533361302573
"""ce sont des jours sombres pour notre industrie"", a declare giovanni bisignani, directeur general de l'organisation basee a geneve, dans un communique.","""ce sont des jours sombres pour notre industrie"", a declare giovanni bisignani, directeur general de l'association du transport aerien international, basee a geneve.",0.7,0.9313258,0.22870347,0.33447131886081205
"les sept autres nations participant a l'initiative sont la grande-bretagne, l'allemagne, l'italie, les pays-bas, la pologne, le portugal et l'espagne.","les autres nations impliquees dans l'isp sont l'allemagne, l'italie, les pays-bas, la pologne, le portugal, l'espagne et la grande-bretagne.",0.71999997,0.9174005,0.17602022,0.58030538525896
"l'americain moyen fait quatre voyages par jour, dont 45 % pour faire des achats ou des courses.",pres de la moitie - 45 % - sont destines a faire des achats ou des courses.,0.6666,0.7308002,0.11761598,0.3304856150995042
"c'est aussi une victoire strategique pour overture, puisque knight ridder avait la possibilite de s'inscrire aux services de google.","c'est egalement une victoire strategique pour overture, etant donne que knight ridder avait utilise les services de publicite de google.",0.8,0.8744724,0.17119494,0.348278572957907
"dans les semaines qui ont precede l'execution, plusieurs fonctionnaires de floride ont recu des lettres de menace anonymes.","plusieurs fonctionnaires de floride lies a l'affaire ont recu des lettres de menace, accompagnees de balles de fusil.",0.7,0.81968564,0.14145762,0.36633860064259854
hoy a confirme l'age de la femme mardi et a declare qu'elle etait partie en vacances avec sa famille.,"hoy a confirme l'age de la femme mardi et a declare qu'elle etait en vacances avec sa famille, mais qu'elle devrait revenir cette semaine.",0.68,0.9489783,0.21400467,0.5540948480031314
"boston l'archidiocese catholique de boston a offert 55 millions de dollars pour regler plus de 500 proces pour abus sexuels du clerge, selon un document obtenu par the associated press.",l'archidiocese catholique romain americain de boston a offert 55 millions de dollars pour regler plus de 500 proces pour abus sexuels impliquant des pretres.,0.71999997,0.90397596,0.19056736,0.3781927358395301
"les 3{ heures d'enregistrement comprennent des conversations entre la police, les pompiers et d'autres travailleurs d'urgence, ainsi que des enquetes des medias.","parmi elles figurent les conversations entre la police, les pompiers et d'autres travailleurs d'urgence, ainsi que les demandes des medias.",0.71999997,0.87484515,0.14416622,0.5955190393849265
"l'obligation a 30 ans us30yt=rr a fait un bond de 20/32, faisant passer son rendement de 4,18 % a 4,14 %.","l'obligation a 30 ans us30yt=rr a chute de 14/32 pour un rendement de 4,26% contre 4,23%.",0.4,0.9353106,0.23082761,0.35152409813942076
"mais il est le seul candidat a avoir obtenu jusqu'a present l'appui des syndicats nationaux, et il a obtenu l'appui de son 11e syndicat mardi, lorsque les metallurgistes unis d'amerique l'ont soutenu.","mais il est le seul candidat a avoir obtenu jusqu'a present l'appui des syndicats nationaux, et il en sera a sa 11e tentative mardi.",0.71999997,0.90700585,0.18878685,0.4077918977339014
"les actions d'oracle ont chute de 27 cents, soit 2 %, a 13,09 $.","les actions d'oracle ont egalement augmente aux nouvelles, avec une hausse de 15 cents a 13,51 $ sur le nasdaq.",0.32,0.8616109,0.17146376,0.3062605990761822
"les contrats a terme nord-americains ont montre un debut de negociation en dessous de la parite mardi, les investisseurs etant prets a avoir un premier apercu des benefices trimestriels.","les marches boursiers nord-americains ont demarre lentement mardi, les investisseurs etant prets a avoir un premier apercu des benefices trimestriels.",0.91999996,0.9234997,0.21803187,0.33756892978089253
